row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
1222,739.6043136304111,11.509250000000002,108,181,[2M+Na]+,MS/MS verified: xmer,5,394;574;1251;349;1235,358.3081,0,0,0,0,0,0,0,0,0,0,0,0,108608.84999999971,0,0,0,0,0,0,0,223037.1690000028,0,251046.54600000527,0,0,0,0,0,113608.26900000006,109448.21399999975,208550.30699999805,0,218913.9419999968,0,184166.33400000172,231208.47600000218,0,0,158240.97000000151,0,0,0,197588.49599999803,0,0,347420.54700000567,0,0,297617.129999997,317903.5590000005,0,326699.43000000564,0,0,0,0,342634.4730000029,0,335413.13999999815,0,0,390311.47200000525,417564.1320000058,0,0,0,0,0,348119.0640000068,0,0,0,0,0,0,0,481781.00700000266,0,0,0,0,0,0,0,0,0,484272.83399999765,0,0,0,0,0,0,0,0,0,0,
1223,229.21636743701168,9.871801269841265,87,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,140951.75459999978,171644.12340000024,131882.70510000037,175791.80190000066,257177.98410000038,167480.44049999796,158560.14150000177,137709.59040000063,278595.90210000024,194330.105999999,310808.49659999914,0,52247.70720000098,283531.2554999939,183794.18730000185,59424.89220000144,179820.17040000102,330741.571199995,0,75177.24089999963,0,0,112683.73860000086,65824.19159999986,0,403484.9673000013,149090.5599000023,466424.4914999955,241375.19039999996,478720.48019999947,123808.22460000037,0,66197.15430000125,86479.41060000083,75642.8396999987,187331.4428999957,147359.00699999786,166828.94850000023,262433.4743999968,104279.43929999946,198646.9215000019,249376.0610999922,251426.57520000232,276006.0851999978,60085.629299999935,142402.85850000146,55282.09229999983,243051.42000000036,402014.6183999972,105384.16860000041,63592.5984,322489.9022999976,0,34542.351299999646,46556.35649999925,272423.1983999975,93040.58880000265,331246.78289999784,365105.25989999954,213280.26539999826,376822.9421999996,480886.14719999296,482741.2773000012,414237.7419000035,115807.24679999994,230889.0843000038,0,0,0,0,0,0,0,0,110717.8361999988,0,531215.3933999967,0,0,0,0,0,626444.8721999913,0,73801.71240000037,
1224,144.08101537786953,0.6641505322580648,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,133243.4087100002,0,119630.2724099999,165046.36908000006,288378.69285,145706.85684000002,138169.3079700001,140812.16637000002,353107.22814000014,184178.50164000024,393763.19844000007,78765.18237000007,98395.54518000003,263710.5251400003,174596.46837,140844.61986000018,164458.6104600002,309692.36505000014,140571.89174999998,150546.77699999997,149731.35195000016,0,179390.8567500002,194815.32501000018,88717.09023000019,375322.57518,183009.19419000004,459158.74239000026,122625.87894000013,513611.0216100003,187139.98074,116570.50086000016,197447.08157999997,269346.24942,228871.58049,327112.0690799999,326465.5724399999,331760.3892900003,0,403962.1413000002,86273.37587999996,133538.6930100001,107762.37390000004,136622.01045,229292.41812000016,0,220820.05592999991,137364.58250999986,263050.2527399999,335069.99187000026,286290.6594000001,213318.4338900001,0,0,0,183676.14239999984,312759.3872700001,192810.99395999973,0,126353.9537999999,250965.03765000007,284432.15291999996,276681.3201900001,272826.35724000004,449526.18902999966,108703.68615000002,0,0,0,0,0,0,0,0,496323.6905700002,0,364214.5611300002,0,0,0,0,0,491021.94068999955,0,174916.63187999986,
1225,415.28192402576605,6.07427046153846,36,21,[M+Na]+,,5,1425;1962;275;377;315,392.2922,0,0,0,0,0,0,0,0,0,0,0,0,120182.70420000202,150974.51039999851,125544.35040000046,135191.16449999932,184349.4416999998,126928.46279999959,130061.28330000084,120964.59869999858,148365.7830000002,155049.6146999995,199429.00019999954,0,0,189152.3720999997,148621.88939999903,95980.68149999937,157025.9558999991,204035.4072000003,91192.14630000025,99110.30490000008,96185.40059999915,66993.09870000058,123813.46920000033,130530.80669999894,68948.10870000013,208397.87040000202,166028.29829999933,220866.57720000015,129618.89789999928,230074.11690000002,132734.5929000003,93735.60299999818,122815.87530000044,135618.42749999915,136945.04820000264,171933.3539999996,138090.47370000047,142131.53940000004,169899.28440000003,171367.63500000027,125902.43939999951,145484.0951999993,140406.48870000054,165236.2946999989,124457.52000000016,112079.32979999989,113345.97779999998,149250.62250000125,163899.2229000001,154160.43000000066,119487.69149999994,159469.62899999943,0,0,0,162548.86679999923,154836.81809999773,194113.60500000123,197873.11229999963,145649.10000000006,175058.09670000125,208231.56300000096,207412.65329999928,175558.6445999997,174204.65579999902,148120.54260000045,0,0,0,0,0,0,0,0,186584.09130000093,0,212249.29859999777,0,0,0,0,0,236870.76269999947,0,152612.60399999924,
1226,229.05010258677183,2.5548430508474573,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,133124.23680000004,145759.0586999997,116980.35510000003,164319.0018000004,250042.75679999986,143001.89729999957,0,127225.73820000104,331035.3809999992,173939.5701000002,363324.50129999995,0,0,226492.8245999999,170463.8649000002,141871.61550000007,149494.80780000082,261218.3042999994,147051.50730000026,133704.20790000033,154892.32290000014,0,169436.91900000014,189004.71540000007,0,329910.82260000135,203353.0710000008,398966.1554999979,124962.20639999927,426729.28979999915,187704.11159999942,105064.81530000038,213684.17069999967,258894.69240000044,207313.51440000092,295993.20870000066,317388.34110000264,323908.09290000115,113931.2397000004,369419.6184000002,80863.09170000025,141851.0648999995,0,115876.88670000026,243029.42159999942,0,204840.40829999978,120137.50890000048,206264.46060000136,337092.9408000003,278854.71929999953,181802.54310000106,0,0,0,0,302465.67030000075,175684.08209999974,154850.96880000053,103914.74939999994,226033.7880000013,246055.90380000087,253179.97949999972,258445.93949999972,406894.57110000146,93205.27710000005,0,0,0,0,0,0,0,0,406996.44510000054,0,324065.3954999997,0,0,0,0,0,385553.40359999816,0,56737.55760000002,
1227,245.64655250654172,6.075531249999998,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,121578.68700000196,127572.94049999877,116931.89400000047,130484.75639999943,160461.05189999993,115156.6076999993,123474.34440000076,113373.68669999826,143456.29380000036,137721.26459999976,163239.59639999963,0,0,151321.6598999997,132980.29349999875,91896.7880999994,125102.51039999927,175074.46530000007,0,100283.53350000005,99688.18379999915,73577.70030000067,116481.0255000004,112169.02349999914,76664.90190000011,152745.43260000154,127909.71209999954,178009.97220000005,126485.77379999936,166048.05780000007,121090.65780000023,85743.12959999828,105361.03590000051,130768.1354999991,120083.85030000228,148162.13039999973,142749.90450000053,141134.50740000006,138343.84650000004,143499.8832000002,118278.06719999966,126809.77349999937,115038.83310000098,134384.44409999915,102786.75299999994,97840.76339999991,109415.74380000005,133159.79100000116,157055.36490000025,140688.64140000066,113870.47589999993,147936.0389999995,0,0,0,140006.98499999935,125022.12929999798,136023.02790000086,171859.15589999966,131809.0296,154154.22240000128,150062.87490000023,169257.39719999934,153617.67809999973,156513.5333999992,130180.86360000038,0,0,0,0,0,0,0,0,136037.40300000124,0,175883.4107999982,0,0,0,0,0,183405.08429999952,0,142963.76039999927,
1228,360.2792846781998,9.107007037037038,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,107482.59540000075,0,103175.4993000034,0,0,0,0,0,0,121231.15559999892,167705.7975000018,135244.50239999715,136986.7727999968,0,0,183163.23060000106,0,0,175339.1820000001,0,162356.90519999916,0,0,204520.63469999807,0,102841.66410000074,160719.9918000016,0,0,0,140183.23110000108,163233.40079999823,210805.07130000152,230041.38299999578,206575.50810000015,181709.38349999816,0,207794.7324000043,0,225126.27870000192,0,0,0,0,194331.62610000177,0,183600.99029999244,0,0,250166.8265999977,193550.28389999972,0,0,0,0,0,244688.9280000014,0,0,0,0,0,0,0,259738.56779999976,0,0,0,0,0,0,0,0,0,234580.54290000035,0,0,0,0,0,0,0,0,0,0,
1229,420.2279690603269,2.8196067307692307,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,132630.6456000004,128515.67429999937,0,154377.16529999976,168954.78839999958,0,0,0,231858.6998999996,185129.3487000003,262107.69600000055,108595.74419999978,116786.75399999978,204756.27060000005,0,185386.40580000033,160587.56700000062,240187.9373999993,174914.16539999974,155346.3753000005,173688.8625000004,0,150902.29530000032,213491.43569999875,0,228139.78949999876,183988.67369999923,254518.99319999857,99922.23269999988,273256.01220000116,140792.8652999991,156495.60389999932,191737.83060000176,258598.59180000116,224937.01709999863,215718.47340000028,235666.5743999991,226216.68089999974,0,356354.6715000011,59455.7222999999,99686.09130000003,0,79936.75920000015,209796.18600000022,0,199258.51380000004,0,134936.8592999996,348822.203999998,222952.6869000008,0,0,0,0,0,263231.7270000009,125438.24880000025,0,112795.33500000052,145348.7373,174952.0929000004,170013.4115999998,169910.01000000123,332290.23149999935,0,0,0,0,0,0,0,0,0,350762.05319999997,0,201289.05360000028,0,0,0,0,0,193640.7018000006,0,138980.62139999954,
1230,357.2792013377046,5.302896363636364,29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,73553.50500000111,71201.37450000031,66334.88759999927,109319.78909999861,108686.76179999972,98740.27919999952,0,0,146989.85489999945,112813.0065000011,228036.07289999962,0,0,129028.30860000008,105283.28639999851,0,0,186778.15530000167,0,0,0,0,94271.6901000005,0,0,264447.13079999946,72352.35210000077,284154.7068000016,142236.3273000018,219073.88819999876,95728.46549999938,0,0,64601.95500000045,0,133422.5642999994,145362.927900001,0,116490.49440000033,0,93578.5976999989,107988.74849999996,78848.98920000231,121268.94420000014,0,43520.694599999784,0,132774.90450000053,221050.88039999985,0,0,200082.72570000327,1647.77340000003,5160.754499999926,0,114522.48869999824,0,126387.16200000123,162248.6715000001,0,162968.24579999896,187720.3008000009,246307.97640000045,190257.36660000053,0,100124.47800000013,0,0,0,0,0,0,0,0,0,0,217353.07860000175,0,0,0,0,0,244458.98550000374,0,140921.96579999983,
1231,398.2583833064874,10.437183720930232,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,107664.86400000133,113879.27400000166,117795.47100000149,127264.65600000179,152867.98199999865,116146.81199999855,109560.2669999977,0,174596.35499999646,130292.4119999979,177649.158,135703.72799999773,136811.73300000007,112879.84799999902,0,158074.51800000048,114875.73599999944,122295.3930000009,170856.6689999962,158777.97299999764,166229.99399999733,114866.3369999993,146542.72800000114,179234.85900000256,128485.9649999988,124259.9970000003,170378.68500000355,135930.41700000106,0,125500.2869999996,147416.01600000166,128573.80199999959,208319.39700000035,213889.8989999992,203308.776000002,216080.28600000177,178080.14399999692,191015.95799999952,0,234697.86900000187,0,0,0,0,188946.85499999896,0,190573.1970000007,0,0,233220.00599999874,218390.51400000192,0,0,0,0,0,239815.1130000051,0,0,0,0,0,0,0,264147.5190000025,0,0,0,0,0,0,0,0,0,280951.79100000113,0,0,0,0,0,0,0,0,0,0,
1232,419.3500073935933,11.897944680851062,113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,86388.47700000058,75428.8229999995,74783.40299999941,106546.250999999,153993.1830000003,86593.10699999938,74767.85400000057,88858.86899999923,204278.9969999998,104618.58599999982,0,0,0,177466.70400000043,137521.89899999907,0,99481.57500000029,181612.08599999844,56372.45700000016,0,0,0,97345.87199999805,0,0,265210.32000000036,101657.28899999887,295546.278000004,111638.8110000018,285018.18300000136,94798.39799999968,0,77092.6889999984,0,0,127395.84899999971,0,0,93916.38300000045,108196.44300000164,68262.51600000034,112275.94800000085,78537.56699999832,86316.44400000085,81193.92599999972,42078.53100000101,0,107901.66600000054,211849.60199999728,108239.2919999983,0,187538.96400000225,0,0,0,133754.22300000137,93173.01300000245,151251.86699999994,138179.1299999994,0,198921.43199999718,222066.5700000021,234655.32900000238,254963.83499999897,0,77735.66099999828,0,0,0,0,0,0,0,0,0,0,310602.1949999953,0,0,0,0,0,340237.7550000033,0,0,
1233,284.12856369172,2.4239412820512816,8,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,100590.18539999981,0,70985.77889999986,117387.89850000036,0,88174.26689999987,135049.92660000114,176917.17120000027,0,104035.79639999944,0,0,0,103935.98190000023,0,0,186209.14170000041,111703.82310000008,0,0,0,286944.64739999996,0,219733.39949999956,331560.6767999997,0,0,0,0,0,66835.44869999996,395813.49270000024,236007.01620000118,0,260933.14349999977,0,0,0,0,0,0,0,0,0,0,190794.70109999925,0,177484.9923000002,0,0,0,0,0,0,0,208382.18159999972,125491.1445000002,236002.147799999,0,406600.54169999843,107389.38240000013,0,120392.16479999966,0,0,362448.93960000214,174669.94859999893,157964.68260000035,99295.06470000005,0,86100.54630000015,92753.68170000038,0,83074.5422999998,0,229336.39590000035,0,263247.2081999989,0,371848.15739999944,312890.6036999988,335481.0053999997,0,360262.2932999987,110191.79729999982,
1234,277.13882714894265,6.54902696969697,44,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,81740.22030000108,0,71463.18570000073,84296.69550000096,0,0,0,113287.38479999897,0,87481.96589999882,0,0,0,80284.13970000068,0,0,142194.75479999898,84054.37529999997,0,0,0,159522.25980000003,61504.98119999998,163473.88919999966,175641.79409999948,0,0,0,0,0,61161.18359999951,223252.2918000025,170580.40349999926,0,160539.19650000145,0,0,0,0,0,0,0,0,0,0,185097.02849999748,0,122142.86099999999,0,0,0,0,0,0,0,142782.40829999937,93057.94860000108,168232.9305000005,0,227190.92310000217,0,0,95301.53759999991,0,0,210134.58570000075,0,0,72530.29170000034,0,63789.527999999584,0,0,118071.71669999993,0,143444.70899999997,0,201742.64759999982,0,201359.32289999857,199739.11170000056,203742.0455999994,0,220248.22800000198,0,
1235,359.3153034322095,11.510990909090909,108,181,[M+H]+,,5,394;574;1251;349;1222,358.3081,0,0,0,0,0,0,0,0,0,0,0,0,84394.92900000028,70074.41099999876,82071.30899999983,99625.85699999967,124904.19299999662,87516.28799999978,65301.24000000229,85552.70399999837,185112.74700000221,102274.64100000009,197998.47300000268,92068.52700000163,110133.77699999971,86381.82599999991,0,154914.21600000095,86450.94899999985,101872.85999999993,162922.99799999833,129841.38000000066,162543.8099999982,92850.47099999971,135178.17899999977,184116.0000000004,98980.99200000061,109869.77099999864,130962.51900000015,120546.37499999894,0,124646.00399999846,135648.6419999992,122367.61500000302,209636.64299999847,275122.72800000134,220732.87499999756,227926.85399999833,232860.50399999888,259669.17299999995,0,302163.50100000226,0,0,0,0,238848.62100000132,0,255273.29099999976,0,0,327255.3870000046,312146.78100000334,0,0,0,0,0,310727.8860000028,0,0,0,0,0,0,0,405316.9050000031,0,0,0,0,0,0,0,0,0,419516.2079999992,0,0,0,0,0,0,0,0,0,0,
1236,476.3484705855653,8.614082857142858,72,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,73367.57160000032,0,0,77873.17229999922,121398.84600000018,71294.1321000011,0,88457.96670000075,165523.29570000066,87867.98490000056,163020.7620000005,0,43622.06370000186,127445.7314999972,88110.93899999782,67055.18940000035,103535.53919999927,133974.01260000165,71188.5917999999,0,78689.86320000284,0,90426.29910000128,0,0,186670.59239999743,89519.7083999978,184735.94519999958,101631.27690000049,207116.85359999922,93544.21739999973,0,0,113129.81699999954,79621.60139999945,138830.19539999968,164196.09930000023,136890.88619999794,0,141093.1080000008,0,0,69741.14009999947,0,85300.74059999915,0,101069.50259999954,89888.45909999855,141343.2771000016,119060.06820000029,115165.3844999957,119652.8370000004,0,0,0,108313.53209999992,129025.03350000354,101865.11850000184,0,0,131876.96939999895,149721.71669999993,141851.93040000045,127042.83359999853,165766.41810000184,71292.54420000112,0,0,0,0,0,0,0,0,188079.36630000029,0,203931.93809999625,0,0,0,0,0,235040.63700000307,0,0,
1237,541.3298453031149,7.463541000000001,58,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,78210.42719999982,0,94045.3271999998,82676.18100000011,0,104057.58359999952,0,59238.41040000002,0,103913.39279999897,88784.16299999949,177935.31510000065,172350.1317000005,63569.07749999952,0,161157.74640000032,0,71089.29989999955,161911.77330000082,185153.75070000192,172816.9097999996,0,93643.04850000038,0,0,0,104937.68700000044,0,0,0,94426.7750999995,0,0,169954.85880000103,0,0,109490.35409999994,125366.44350000111,0,194077.67009999903,116732.70809999973,70039.06410000057,139459.09650000132,124888.78229999988,130191.42569999871,0,0,0,0,190314.65399999922,158151.34020000027,0,84373.68869999988,171755.88240000035,209194.97429999983,0,156143.65440000035,0,0,0,0,0,0,0,183115.29299999986,0,74852.13690000061,0,129706.74659999897,0,98800.912799999,120196.08810000055,0,0,180565.39919999908,85122.27900000052,0,0,0,0,0,0,0,0,0,
1238,358.16542552275547,5.653913571428572,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,76493.25060000001,38776.34099999906,0,0,0,0,115654.59779999853,112498.6694999994,0,92658.11280000079,0,0,0,81230.45009999961,0,0,115944.99360000112,83121.81240000058,0,0,0,158158.43280000158,0,53480.09759999882,168813.7352999976,0,0,0,0,0,16081.140000000609,228983.9646000036,143740.83719999995,0,142213.29930000065,0,0,0,0,0,0,0,0,0,60687.13140000078,177201.3498000025,47403.55470000047,139063.99800000095,0,0,0,0,0,0,0,147890.4224999981,0,177202.4570999992,0,0,0,0,0,0,0,0,130380.96359999932,100702.16729999885,0,0,0,0,0,44923.93650000031,0,53139.2939999984,0,217915.8287999983,0,0,206809.9203000001,0,0,251466.59970000084,0,
1239,443.2766797876064,11.876550000000002,113,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,73657.87199999904,65081.88899999908,72918.6959999978,85170.49200000094,110230.74000000046,79343.27399999865,60764.33699999916,69884.21699999906,159690.17399999913,90474.7439999998,175743.0509999969,91811.87999999974,89176.33800000096,84570.26999999938,0,155750.5079999987,72962.58599999914,88230.236999999,151347.33299999873,123577.34699999727,156546.6599999959,82327.67099999939,136278.84600000049,170914.46400000004,87519.99599999933,92382.35699999871,132063.7529999985,103854.10199999905,0,107566.71599999895,140451.13500000257,92752.49400000011,194349.09299999938,236288.97300000014,197415.65699999948,196150.7339999996,204638.94299999988,225090.16500000024,0,288045.8640000009,0,0,0,0,229681.7100000031,0,225807.25500000155,0,0,290300.26799999434,289450.27199999674,0,0,0,0,0,269692.11600000114,0,0,0,0,0,0,0,357055.0349999961,0,0,0,0,0,0,0,0,0,355581.50099999685,0,0,0,0,0,0,0,0,0,0,
1240,448.2521892222747,6.065136976744184,36,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,81411.11460000147,0,0,92125.12319999974,137943.64469999922,0,0,78607.92959999928,170386.90679999941,96354.56999999985,210463.43640000004,0,0,139971.02940000058,0,0,92714.71679999966,149575.98960000105,78641.32470000017,0,0,0,105358.77270000054,0,0,213419.51100000244,0,228619.5128999994,0,229774.87170000127,105914.28900000064,0,0,129410.07239999885,108112.7889000024,152847.64769999954,168559.20960000067,171115.80449999994,78768.14309999968,160958.61000000048,0,0,0,0,113396.23410000029,0,114339.51599999962,95555.51010000068,148682.9480999996,149264.26410000093,149627.9819999999,142304.7755999994,0,0,0,0,152040.43199999855,123288.36480000058,111039.85680000017,71109.00000000019,136093.46580000158,166705.69530000113,181592.0456999996,178633.29630000007,205204.36559999996,68277.93480000012,0,0,0,0,0,0,0,0,195859.23060000062,0,215823.11939999656,0,0,0,0,0,237531.0674999999,0,0,
1241,317.20884681128484,7.7130614754098366,61,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,69399.49200000058,67449.92520000055,0,75743.62260000003,69727.8378000006,74798.45669999963,78344.92979999905,82611.39779999899,93070.10730000015,74678.36309999981,118217.63340000008,0,0,90928.05600000088,73379.04749999965,73338.54360000063,95851.01160000022,78534.47939999939,71779.61070000098,44334.27359999978,74044.7543999993,120443.59529999975,90389.96309999897,153540.043799999,128994.6689999991,78022.77059999999,95390.44259999917,76129.62060000045,0,80141.97839999951,94157.39969999938,157044.29850000076,167968.47569999704,133703.1041999996,177525.99660000054,121071.65580000044,124558.8483000009,134375.86500000051,0,170639.7395999986,0,0,0,0,159133.26599999802,43075.963800000136,137919.74730000042,0,0,146356.2131999988,157477.7357999995,0,0,0,0,78723.54539999971,183656.72670000038,83962.65840000057,34856.66190000032,101744.03669999944,0,0,0,0,195420.43589999928,104308.2429000017,44120.26050000037,31601.567400000302,25273.60709999999,0,17420.713500000093,20075.25120000008,0,20350.445399999957,206372.90550000116,50729.07600000029,0,64227.271800000635,0,83357.39700000054,74182.82009999991,92262.46979999977,0,81837.6627000001,19281.62340000025,
1242,305.2113155913102,8.08927442307692,64,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,72903.22379999992,69587.24820000131,73665.18419999955,90328.6166999997,121926.26100000237,77824.50269999943,63398.447999999335,0,162538.60080000118,94962.67170000065,174278.0274000023,66844.03860000083,80024.29140000057,103512.17850000107,0,123868.30860000246,89650.47930000037,113113.85489999947,116422.04550000063,94868.52960000008,128112.27240000111,61730.700600000746,108577.07039999933,150931.1376000022,67617.01980000181,137210.83739999915,121447.53360000091,141606.2415000003,0,149814.15419999827,118518.60149999935,83159.73960000047,161379.91319999963,196098.82169999863,161925.0791999999,172876.77870000195,186711.97440000094,193602.2286,0,241496.71079999616,0,0,0,0,157835.4201,0,171927.02910000025,0,65975.08259999997,229833.21749999726,208094.42760000378,51872.663400000085,0,0,0,0,225604.6203000013,53524.15739999978,44835.92460000024,0,61438.57110000003,64740.31620000015,60646.310399999806,0,283233.3771000019,0,0,0,0,0,0,0,0,0,305405.0960999998,0,91999.37849999951,0,0,0,0,0,104674.76310000134,0,0,
